block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
939,93.900,94.0,18.0,126.0,16.0,-100.0,13.0,-120.7,12.0,176.0,19.0,19.3,14.7,118.0,10.0,111.3,17.0,322973.588,6256602.808,2.672,18.278,44.502,31.793,36.414,55.712
940,94.000,142.0,16.0,127.3,16.3,-126.0,15.0,-131.3,12.7,46.0,49.0,14.7,27.7,116.0,10.0,118.7,10.0,322972.278,6256604.197,-0.806,19.762,nan,nan,nan,nan
941,94.100,-38.0,10.0,66.0,14.7,-172.0,10.0,-132.7,12.7,-116.0,14.0,35.3,27.3,112.0,12.0,115.3,10.7,322952.738,6256608.542,-5.322,22.405,nan,nan,nan,nan
942,94.200,-108.0,13.0,-1.3,13.0,138.0,49.0,-53.3,24.7,-78.0,10.0,-49.3,24.3,122.0,10.0,116.7,10.7,322960.283,6256602.445,-0.659,25.629,nan,nan,nan,nan
943,94.300,142.0,16.0,-1.3,13.0,-118.0,14.0,-50.7,24.3,-80.0,10.0,-91.3,11.3,134.0,10.0,122.7,10.7,322939.474,6256611.287,4.005,20.671,35.758,33.793,49.588,22.624
944,94.400,-36.0,11.0,-0.7,13.3,-90.0,12.0,-23.3,25.0,-172.0,15.0,-110.0,11.7,126.0,10.0,127.3,10.0,322941.405,6256608.230,4.308,15.413,37.803,30.322,49.808,23.966
945,94.500,-38.0,10.0,22.7,12.3,112.0,16.0,-32.0,14.0,132.0,14.0,-40.0,13.0,120.0,10.0,126.7,10.0,322947.976,6256614.503,1.315,25.629,29.597,34.718,40.623,31.355
946,94.600,138.0,15.0,21.3,12.0,-100.0,10.0,-26.0,12.7,-174.0,45.0,-71.3,24.7,-154.0,10.0,30.7,10.0,322941.866,6256640.246,8.741,13.625,16.133,61.650,39.945,43.130
947,94.700,94.0,20.0,64.7,15.0,-90.0,10.0,-26.0,12.0,-176.0,10.0,-72.7,23.0,126.0,10.0,30.7,10.0,322937.785,6256639.944,8.004,12.138,19.351,62.034,43.780,40.606
948,94.800,98.0,20.0,110.0,18.3,-176.0,10.0,-122.0,10.0,106.0,17.0,-81.3,24.0,90.0,10.0,20.7,10.0,322958.157,6256629.154,2.969,26.142,14.678,49.679,24.637,46.751
949,94.900,96.0,20.0,96.0,20.0,70.0,10.0,-65.3,10.0,138.0,38.0,22.7,21.7,126.0,10.0,114.0,10.0,322953.192,6256606.431,-1.650,25.544,nan,nan,nan,nan
950,95.000,144.0,18.0,112.7,19.3,88.0,31.0,-6.0,17.0,104.0,21.0,116.0,25.3,122.0,10.0,112.7,10.0,322955.228,6256625.282,3.502,23.167,18.258,45.562,28.953,42.350
951,95.100,146.0,18.0,128.7,18.7,74.0,10.0,77.3,17.0,132.0,15.0,124.7,24.7,126.0,10.0,124.7,10.0,323002.132,6256591.966,18.064,23.444,71.855,54.982,54.198,87.092
952,95.200,142.0,20.0,144.0,18.7,-88.0,11.0,24.7,17.3,120.0,15.0,118.7,17.0,126.0,10.0,124.7,10.0,322967.679,6256613.123,7.175,23.124,33.382,37.512,29.369,50.786
953,95.300,132.0,46.0,140.0,28.0,54.0,15.0,13.3,12.0,-96.0,13.0,52.0,14.3,120.0,10.0,124.0,10.0,322955.629,6256611.175,3.477,18.444,32.218,31.626,37.240,38.228
954,95.400,96.0,22.0,123.3,29.3,44.0,14.0,3.3,13.3,138.0,40.0,54.0,22.7,122.0,10.0,122.7,10.0,322952.823,6256616.654,1.424,20.346,26.681,36.702,35.463,36.624
955,95.500,-36.0,11.0,64.0,26.3,-128.0,13.0,-10.0,14.0,-82.0,10.0,-13.3,21.0,122.0,13.0,121.3,11.0,322952.929,6256619.421,1.210,25.165,23.909,39.462,33.742,37.657
956,95.600,96.0,20.0,52.0,17.7,118.0,24.0,11.3,17.0,66.0,10.0,40.7,20.0,122.0,11.0,122.0,11.3,322943.405,6256606.293,-3.839,17.996,nan,nan,nan,nan
957,95.700,-38.0,10.0,7.3,13.7,130.0,11.0,40.0,16.0,-90.0,13.0,-35.3,11.0,122.0,10.0,122.0,11.3,322965.355,6256603.730,0.727,22.871,40.787,27.438,37.962,47.390
958,95.800,-36.0,10.0,7.3,13.3,96.0,29.0,114.7,21.3,-80.0,10.0,-34.7,11.0,-48.0,43.0,65.3,21.3,322957.881,6256612.244,0.611,25.352,31.086,32.856,34.781,40.469
959,95.900,156.0,17.0,27.3,12.3,-126.0,17.0,33.3,19.0,-104.0,17.0,-91.3,13.3,116.0,10.0,63.3,21.0,322963.182,6256630.588,9.461,14.502,17.717,52.752,21.469,52.586
960,96.000,-36.0,10.0,28.0,12.3,104.0,17.0,24.7,21.0,-170.0,11.0,-118.0,12.7,168.0,39.0,78.7,30.7,322950.347,6256615.270,7.897,13.077,29.412,36.164,39.048,34.729
961,96.100,-38.0,10.0,27.3,12.3,-92.0,17.0,-38.0,17.0,132.0,14.0,-47.3,14.0,10.0,48.0,98.0,32.3,322946.575,6256619.726,5.469,24.263,25.566,40.414,39.369,32.430
962,96.200,-38.0,10.0,-37.3,10.0,-88.0,49.0,-25.3,27.7,174.0,10.0,45.3,11.7,62.0,33.0,80.0,40.0,322950.491,6256613.388,5.369,18.099,30.640,33.835,39.662,33.886
963,96.300,-36.0,10.0,-37.3,10.0,-90.0,16.0,-90.0,27.3,-80.0,10.0,75.3,11.3,114.0,13.0,62.0,31.3,322952.507,6256613.521,1.334,23.789,29.822,33.560,37.699,35.475
964,96.400,-36.0,10.0,-36.7,10.0,-86.0,11.0,-88.0,25.3,-116.0,15.0,-7.3,11.7,-42.0,10.0,44.7,18.7,322965.442,6256609.389,-1.368,25.341,nan,nan,nan,nan
965,96.500,-36.0,10.0,-36.0,10.0,142.0,42.0,-11.3,23.0,-80.0,11.0,-92.0,12.0,-32.0,14.0,13.3,12.3,322938.609,6256643.417,11.324,12.888,20.006,65.717,43.971,44.702
966,96.600,-36.0,10.0,-36.0,10.0,140.0,32.0,65.3,28.3,-102.0,14.0,-99.3,13.3,-42.0,10.0,-38.7,11.3,322953.036,6256607.387,1.076,26.137,35.888,27.446,41.638,35.109
967,96.700,-36.0,11.0,-36.0,10.3,90.0,20.0,124.0,31.3,-78.0,10.0,-86.7,11.7,-32.0,13.0,-35.3,12.3,322938.066,6256618.492,-2.293,26.512,nan,nan,nan,nan
968,96.800,-34.0,10.0,-35.3,10.3,-98.0,12.0,44.0,21.3,-102.0,17.0,-94.0,13.7,92.0,28.0,6.0,17.0,322951.281,6256624.925,5.959,24.374,19.598,45.319,32.992,39.043
969,96.900,-34.0,10.0,-34.7,10.3,82.0,26.0,24.7,19.3,-74.0,10.0,-84.7,12.3,126.0,10.0,62.0,17.0,322966.654,6256631.903,8.640,10.580,18.324,54.728,17.803,56.074
970,97.000,-34.0,10.0,-34.0,10.0,56.0,13.0,13.3,17.0,-102.0,18.0,-92.7,15.0,-12.0,37.0,68.7,25.0,322960.686,6256629.915,9.760,10.670,17.406,51.666,23.913,50.184
971,97.100,-32.0,10.0,-33.3,10.0,114.0,45.0,84.0,28.0,52.0,43.0,-41.3,23.7,-86.0,10.0,9.3,19.0,322957.255,6256615.683,1.227,31.218,27.629,36.149,32.741,40.598
972,97.200,-34.0,10.0,-33.3,10.0,134.0,34.0,101.3,30.7,-92.0,15.0,-47.3,25.3,76.0,10.0,-7.3,19.0,322953.173,6256612.891,-1.237,32.033,nan,nan,nan,nan
973,97.300,136.0,17.0,23.3,12.3,-96.0,13.0,50.7,30.7,160.0,10.0,40.0,22.7,-148.0,10.0,-52.7,10.0,322939.850,6256585.091,-12.494,11.674,nan,nan,nan,nan
974,97.400,116.0,19.0,72.7,15.3,-110.0,20.0,-24.0,22.3,174.0,10.0,80.7,11.7,-148.0,10.0,-73.3,10.0,322928.772,6256621.082,-0.903,16.590,nan,nan,nan,nan
975,97.500,132.0,17.0,128.0,17.7,-80.0,14.0,-95.3,15.7,-76.0,10.0,86.0,10.0,22.0,20.0,-91.3,13.3,322977.467,6256612.668,-2.988,22.549,nan,nan,nan,nan
976,97.600,-84.0,10.0,54.7,15.3,-92.0,17.0,-94.0,17.0,-34.0,49.0,21.3,23.0,-98.0,11.0,-74.7,13.7,322949.878,6256600.551,-8.629,21.506,nan,nan,nan,nan
977,97.700,-32.0,10.0,5.3,12.3,162.0,39.0,-3.3,23.3,-170.0,10.0,-93.3,23.0,28.0,49.0,-16.0,26.7,322939.475,6256627.927,10.324,18.745,24.166,50.504,43.864,32.791
978,97.800,-90.0,15.0,-68.7,11.7,144.0,40.0,71.3,32.0,-4.0,43.0,-69.3,34.0,-92.0,10.0,-54.0,23.3,322964.659,6256612.336,-1.024,30.339,nan,nan,nan,nan
979,97.900,-102.0,17.0,-74.7,14.0,-108.0,17.0,66.0,32.0,-10.0,44.0,-61.3,32.3,-154.0,10.0,-72.7,23.0,322976.756,6256612.856,-4.271,27.251,nan,nan,nan,nan
980,98.000,-102.0,10.0,-98.0,14.0,-102.0,16.0,-22.0,24.3,-2.0,14.0,-5.3,33.7,-148.0,10.0,-131.3,10.0,322955.657,6256633.451,2.628,20.983,10.112,53.669,25.760,47.030
981,98.100,32.0,10.0,-57.3,12.3,-168.0,10.0,-126.0,14.3,-172.0,10.0,-61.3,22.7,-180.0,10.0,-160.7,10.0,322963.190,6256630.379,-3.952,26.093,nan,nan,nan,nan
982,98.200,-90.0,10.0,-53.3,10.0,132.0,35.0,-46.0,20.3,-172.0,10.0,-115.3,11.3,-152.0,10.0,-160.0,10.0,322933.968,6256624.917,5.430,19.407,28.466,48.558,49.036,25.795
983,98.300,-106.0,17.0,-54.7,12.3,-86.0,11.0,-40.7,18.7,-46.0,22.0,-130.0,14.0,-160.0,10.0,-164.0,10.0,322937.852,6256622.882,5.133,20.385,27.142,45.323,45.953,26.946
984,98.400,24.0,10.0,-57.3,12.3,-168.0,10.0,-40.7,18.7,-178.0,12.0,-132.0,14.7,-90.0,10.0,-134.0,10.0,322944.771,6256621.843,3.834,18.890,24.031,42.570,39.836,31.651
985,98.500,24.0,10.0,-19.3,12.3,-94.0,12.0,-116.0,11.0,40.0,10.0,-61.3,14.7,-154.0,10.0,-134.7,10.0,322969.533,6256624.006,-5.017,22.133,nan,nan,nan,nan
986,98.600,-84.0,14.0,-12.0,11.3,-86.0,10.0,-116.0,10.7,106.0,22.0,-10.7,14.7,20.0,10.0,-74.7,10.0,322977.585,6256591.339,-9.777,8.646,nan,nan,nan,nan
987,98.700,12.0,10.0,-16.0,11.3,-168.0,10.0,-116.0,10.7,90.0,18.0,78.7,16.7,-6.0,49.0,-46.7,23.0,322953.551,6256602.785,-7.786,22.208,nan,nan,nan,nan
988,98.800,-114.0,17.0,-62.0,13.7,152.0,36.0,-34.0,18.7,-168.0,10.0,9.3,16.7,-92.0,10.0,-26.0,23.0,322949.995,6256611.399,-1.671,27.469,nan,nan,nan,nan
989,98.900,24.0,10.0,-26.0,12.3,-164.0,10.0,-60.0,18.7,138.0,49.0,20.0,25.7,-148.0,10.0,-82.0,23.0,322968.252,6256590.696,-14.697,13.718,nan,nan,nan,nan
990,99.000,-58.0,49.0,-49.3,25.3,-116.0,13.0,-42.7,19.7,-166.0,11.0,-65.3,23.3,-150.0,10.0,-130.0,10.0,322943.913,6256633.851,5.717,21.681,15.660,54.696,37.603,38.905
991,99.100,-106.0,17.0,-46.7,25.3,142.0,10.0,-46.0,11.0,-46.0,46.0,-24.7,35.3,-148.0,10.0,-148.7,10.0,322949.998,6256631.425,0.482,25.934,12.842,51.452,31.586,41.248
992,99.200,-82.0,49.0,-82.0,38.3,-166.0,11.0,-46.7,11.3,-4.0,49.0,-72.0,35.3,-124.0,10.0,-140.7,10.0,322935.842,6256634.083,9.911,21.208,23.499,57.197,46.239,35.204
993,99.300,16.0,10.0,-57.3,25.3,-142.0,10.0,-55.3,10.3,-168.0,10.0,-72.7,35.0,-140.0,10.0,-137.3,10.0,322942.333,6256630.579,5.288,24.296,18.714,51.692,39.608,35.413
994,99.400,-116.0,10.0,-60.7,23.0,-164.0,10.0,-157.3,10.3,-150.0,10.0,-107.3,23.0,-150.0,10.0,-138.0,10.0,322967.421,6256638.856,-5.685,10.565,nan,nan,nan,nan
995,99.500,24.0,10.0,-25.3,10.0,-164.0,10.0,-156.7,10.0,-148.0,10.0,-155.3,10.0,-150.0,10.0,-146.7,10.0,322963.600,6256634.119,-4.597,15.004,nan,nan,nan,nan
996,99.600,-74.0,49.0,-55.3,23.0,-92.0,10.0,-140.0,10.0,90.0,15.0,-69.3,11.7,-154.0,10.0,-151.3,10.0,322965.096,6256636.949,-5.064,19.467,nan,nan,nan,nan
997,99.700,-78.0,34.0,-42.7,31.0,148.0,30.0,-36.0,16.7,-176.0,10.0,-78.0,11.7,-148.0,10.0,-150.7,10.0,322934.636,6256640.472,6.652,16.737,21.690,63.158,46.686,39.384
998,99.800,-112.0,13.0,-88.0,32.0,-138.0,11.0,-27.3,17.0,-12.0,10.0,-32.7,11.7,-154.0,10.0,-152.0,10.0,322944.060,6256644.678,5.323,20.325,12.345,65.333,37.650,47.436
999,99.900,-66.0,45.0,-85.3,30.7,-164.0,10.0,-51.3,17.0,-180.0,10.0,-122.7,10.0,-154.0,10.0,-152.0,10.0,322928.209,6256619.891,8.145,17.810,36.507,46.954,56.345,19.508
1000,100.000,-90.0,11.0,-89.3,23.0,-24.0,44.0,-108.7,21.7,-172.0,10.0,-121.3,10.0,-148.0,10.0,-152.0,10.0,322939.604,6256614.363,2.916,24.853,32.866,36.513,47.785,23.571
1001,100.100,-176.0,10.0,-110.7,22.0,-158.0,30.0,-115.3,28.0,-160.0,10.0,-170.7,10.0,92.0,10.0,-70.0,10.0,322962.482,6256606.660,-2.217,24.195,nan,nan,nan,nan
1002,100.200,-94.0,10.0,-120.0,10.3,-118.0,14.0,-100.0,29.3,10.0,49.0,-107.3,23.0,-154.0,10.0,-70.0,10.0,322914.394,6256603.869,14.262,20.768,58.372,46.448,76.194,14.790
1003,100.300,-138.0,12.0,-136.0,10.7,-168.0,10.0,-148.0,18.0,-26.0,10.0,-58.7,23.0,-154.0,10.0,-72.0,10.0,322962.640,6256620.528,-3.805,23.206,nan,nan,nan,nan
1004,100.400,18.0,36.0,-71.3,19.3,-168.0,10.0,-151.3,11.3,-170.0,10.0,-62.0,23.0,-156.0,10.0,-154.7,10.0,322963.005,6256642.142,-4.550,17.622,nan,nan,nan,nan
1005,100.500,-104.0,21.0,-74.7,23.0,-92.0,12.0,-142.7,10.7,-172.0,10.0,-122.7,10.0,-160.0,10.0,-156.7,10.0,322960.072,6256631.898,-3.908,20.110,nan,nan,nan,nan
1006,100.600,20.0,10.0,-22.0,22.3,-118.0,15.0,-126.0,12.3,-8.0,37.0,-116.7,19.0,-154.0,10.0,-156.7,10.0,322954.271,6256618.285,-2.058,22.473,nan,nan,nan,nan
1007,100.700,-158.0,10.0,-80.7,13.7,-124.0,13.0,-111.3,13.3,-176.0,10.0,-118.7,19.0,-148.0,10.0,-154.0,10.0,322948.099,6256619.200,1.469,25.774,25.043,39.384,37.949,33.144
1008,100.800,18.0,10.0,-40.0,10.0,-168.0,10.0,-136.7,12.7,-160.0,10.0,-114.7,19.0,-154.0,10.0,-152.0,10.0,322960.891,6256627.523,-2.976,20.090,nan,nan,nan,nan
1009,100.900,-86.0,13.0,-75.3,11.0,-18.0,49.0,-103.3,24.0,-20.0,10.0,-118.7,10.0,-148.0,10.0,-150.0,10.0,322944.713,6256617.037,0.834,25.329,28.162,37.681,41.945,29.149
1010,101.000,48.0,10.0,-6.7,11.0,-164.0,10.0,-116.7,23.0,-176.0,10.0,-118.7,10.0,-92.0,10.0,-131.3,10.0,322953.302,6256611.420,-2.764,18.392,nan,nan,nan,nan
1011,101.100,-90.0,11.0,-42.7,11.3,-168.0,10.0,-116.7,23.0,8.0,10.0,-62.7,10.0,-4.0,37.0,-81.3,19.0,322999.804,6256604.796,-16.670,15.146,nan,nan,nan,nan
1012,101.200,-98.0,12.0,-46.7,11.0,-92.0,10.0,-141.3,10.0,172.0,15.0,1.3,11.7,-154.0,46.0,-83.3,31.0,322976.499,6256607.922,-12.520,13.034,nan,nan,nan,nan
1013,101.300,-110.0,17.0,-99.3,13.3,-100.0,12.0,-120.0,10.7,158.0,13.0,112.7,12.7,-148.0,10.0,-102.0,31.0,322984.485,6256626.895,-12.327,22.485,nan,nan,nan,nan
1014,101.400,-86.0,11.0,-98.0,13.3,140.0,36.0,-17.3,19.3,-82.0,25.0,82.7,17.7,-146.0,10.0,-149.3,22.0,322936.828,6256632.480,-0.787,13.694,nan,nan,nan,nan
1015,101.500,-66.0,49.0,-87.3,25.7,-164.0,10.0,-41.3,19.3,-176.0,15.0,-33.3,17.7,-90.0,10.0,-128.0,10.0,322950.902,6256632.113,2.734,23.969,12.166,52.189,30.674,42.469
1016,101.600,-86.0,49.0,-79.3,36.3,-80.0,10.0,-34.7,18.7,134.0,31.0,-41.3,23.7,-154.0,10.0,-130.0,10.0,322948.335,6256636.279,5.093,21.718,10.936,56.603,32.930,43.585
1017,101.700,32.0,10.0,-40.0,36.0,-98.0,12.0,-114.0,10.7,-172.0,10.0,-71.3,18.7,24.0,47.0,-73.3,22.3,322989.243,6256607.385,-18.079,21.331,nan,nan,nan,nan
1018,101.800,12.0,10.0,-14.0,23.0,-116.0,13.0,-98.0,11.7,0.0,11.0,-12.7,17.3,-148.0,10.0,-92.7,22.3,322978.400,6256596.611,-15.814,13.732,nan,nan,nan,nan
1019,101.900,-90.0,10.0,-15.3,10.0,-96.0,11.0,-103.3,12.0,-26.0,10.0,-66.0,10.3,-96.0,10.0,-73.3,22.3,322977.699,6256602.412,-9.720,22.239,nan,nan,nan,nan
1020,102.000,-98.0,49.0,-58.7,23.0,-106.0,12.0,-106.0,12.0,-166.0,46.0,-64.0,22.3,-148.0,10.0,-130.7,10.0,322980.372,6256624.451,-8.710,23.038,nan,nan,nan,nan
1021,102.100,-110.0,17.0,-99.3,25.3,-92.0,10.0,-98.0,11.0,140.0,23.0,-17.3,26.3,-148.0,10.0,-130.7,10.0,322972.528,6256624.143,-6.776,26.196,nan,nan,nan,nan
1022,102.200,-108.0,15.0,-105.3,27.0,-168.0,10.0,-122.0,10.7,-4.0,49.0,-10.0,39.3,-88.0,11.0,-128.0,10.3,322982.109,6256634.006,-10.139,19.063,nan,nan,nan,nan
1023,102.300,-114.0,17.0,-110.7,16.3,-98.0,10.0,-119.3,10.0,-18.0,35.0,39.3,35.7,-96.0,10.0,-110.7,10.3,322980.700,6256628.594,-8.214,18.509,nan,nan,nan,nan
1024,102.400,-108.0,15.0,-110.0,15.7,-168.0,10.0,-144.7,10.0,-178.0,12.0,-66.7,32.0,-150.0,10.0,-111.3,10.3,322989.847,6256640.085,-10.560,9.246,nan,nan,nan,nan
1025,102.500,-124.0,11.0,-115.3,14.3,-100.0,12.0,-122.0,10.7,-170.0,10.0,-122.0,19.0,-148.0,10.0,-131.3,10.0,322984.437,6256639.973,-8.098,20.944,nan,nan,nan,nan
1026,102.600,-128.0,19.0,-120.0,15.0,-126.0,15.0,-131.3,12.3,-12.0,48.0,-120.0,23.3,-148.0,10.0,-148.7,10.0,322950.758,6256622.006,1.361,21.912,21.677,42.037,34.251,36.752
1027,102.700,-102.0,10.0,-118.0,13.3,-162.0,11.0,-129.3,12.7,138.0,30.0,-14.7,29.3,-154.0,10.0,-150.0,10.0,322969.926,6256636.773,-5.946,23.787,nan,nan,nan,nan
1028,102.800,-140.0,11.0,-123.3,13.3,-90.0,11.0,-126.0,12.3,-154.0,10.0,-9.3,29.3,-150.0,10.0,-150.7,10.0,322967.307,6256633.138,-5.444,24.936,nan,nan,nan,nan
1029,102.900,-110.0,14.0,-117.3,11.7,-84.0,10.0,-112.0,10.7,-174.0,12.0,-63.3,17.3,-148.0,10.0,-150.7,10.0,322956.675,6256628.206,-1.278,27.469,nan,nan,nan,nan
1030,103.000,-90.0,10.0,-113.3,11.7,-92.0,11.0,-88.7,10.7,-158.0,10.0,-162.0,10.7,-130.0,10.0,-142.7,10.0,322942.405,6256607.966,2.955,25.652,37.568,29.587,49.083,24.717
1031,103.100,-122.0,20.0,-107.3,14.7,-90.0,11.0,-88.7,10.7,-150.0,37.0,-160.7,19.7,-160.0,10.0,-146.0,10.0,322943.809,6256610.534,4.148,26.650,34.811,31.784,46.498,26.639
1032,103.200,-152.0,12.0,-121.3,14.0,-158.0,10.0,-113.3,10.7,94.0,21.0,-71.3,22.7,128.0,48.0,-54.0,22.7,322946.520,6256614.394,1.689,29.192,30.104,34.808,41.883,29.953
1033,103.300,-116.0,17.0,-130.0,16.3,-106.0,12.0,-118.0,11.0,166.0,17.0,36.7,25.0,-154.0,10.0,-62.0,22.7,322945.577,6256600.727,-5.779,21.245,nan,nan,nan,nan
1034,103.400,-124.0,14.0,-130.7,14.3,-164.0,10.0,-142.7,10.7,-176.0,11.0,28.0,16.3,-148.0,10.0,-58.0,22.7,322948.350,6256601.906,-4.826,19.736,nan,nan,nan,nan
1035,103.500,-122.0,15.0,-120.7,15.3,-114.0,14.0,-128.0,12.0,98.0,19.0,29.3,15.7,-142.0,10.0,-148.0,10.0,322958.510,6256623.680,-4.568,22.711,nan,nan,nan,nan
1036,103.600,-112.0,12.0,-119.3,13.7,-120.0,16.0,-132.7,13.3,70.0,10.0,-2.7,13.3,-154.0,10.0,-148.0,10.0,322971.680,6256639.514,-6.496,22.260,nan,nan,nan,nan
1037,103.700,-108.0,12.0,-114.0,13.0,-126.0,15.0,-120.0,15.0,-16.0,10.0,50.7,13.0,-100.0,10.0,-132.0,10.0,322958.661,6256622.275,-4.933,21.114,nan,nan,nan,nan
1038,103.800,-118.0,14.0,-112.7,12.7,-116.0,13.0,-120.7,14.7,98.0,22.0,50.7,14.0,-154.0,10.0,-136.0,10.0,322956.597,6256621.752,-4.807,21.533,nan,nan,nan,nan
1039,103.900,-114.0,13.0,-113.3,13.0,-108.0,14.0,-116.7,14.0,-16.0,10.0,22.0,14.0,-90.0,10.0,-114.7,10.0,322976.265,6256625.811,-6.943,19.836,nan,nan,nan,nan
