X,Y,Z
5.659185186959803104e+00,7.685863074030999087e+01,4.100476283207535744e+01
5.931297851726412773e+00,7.685863074030999087e+01,4.077433339692652225e+01
6.219815225340425968e+00,7.685863074030999087e+01,4.052453113533556461e+01
6.496846115216612816e+00,7.685863074030999087e+01,4.029088876210153103e+01
6.828722834587097168e+00,7.685863074030999087e+01,4.000540388002991676e+01
7.078011074103415012e+00,7.685863074030999087e+01,3.978846474550664425e+01
7.405296985991299152e+00,7.685863074030999087e+01,3.948672412894666195e+01
7.694027966819703579e+00,7.685863074030999087e+01,3.923636646941304207e+01
8.025899033062160015e+00,7.685863074030999087e+01,3.897702160850167274e+01
8.334345960058271885e+00,7.685863074030999087e+01,3.870924369804561138e+01
8.638414384797215462e+00,7.685863074030999087e+01,3.844752382300794125e+01
8.921538483351469040e+00,7.685863074030999087e+01,3.820624350942671299e+01
9.258645365945994854e+00,7.685863074030999087e+01,3.792913433164358139e+01
9.610551550053060055e+00,7.685863074030999087e+01,3.763422177731990814e+01
9.937466640025377274e+00,7.685863074030999087e+01,3.735757086053490639e+01
1.024629217386245728e+01,7.685863074030999087e+01,3.709471457451581955e+01
1.058034947607666254e+01,7.685863074030999087e+01,3.679785995744168758e+01
1.089711928274482489e+01,7.685863074030999087e+01,3.653314862400293350e+01
1.120645775087177753e+01,7.685863074030999087e+01,3.625857300683856010e+01
1.157785963080823421e+01,7.685863074030999087e+01,3.594154731184244156e+01
1.189743243250995874e+01,7.685863074030999087e+01,3.563756966218352318e+01
1.221874102484434843e+01,7.685863074030999087e+01,3.536022711172699928e+01
1.254566900432109833e+01,7.685863074030999087e+01,3.505689821578562260e+01
1.292208950594067574e+01,7.685863074030999087e+01,3.472941189073026180e+01
1.320775804761797190e+01,7.685863074030999087e+01,3.447311943955719471e+01
1.358948108553886414e+01,7.685863074030999087e+01,3.414130098558962345e+01
1.388651234377175570e+01,7.685863074030999087e+01,3.385426076687872410e+01
1.424987356271594763e+01,7.685863074030999087e+01,3.352902783825993538e+01
1.455203808937221766e+01,7.685863074030999087e+01,3.324500259757041931e+01
1.493242783099412918e+01,7.685863074030999087e+01,3.290271141380071640e+01
1.521547582838684320e+01,7.685863074030999087e+01,3.264200830832123756e+01
1.559203141368925571e+01,7.685863074030999087e+01,3.230144898593425751e+01
1.593542836047708988e+01,7.685863074030999087e+01,3.199217853322625160e+01
1.626376147568225861e+01,7.685863074030999087e+01,3.168845269270241261e+01
1.667436269950121641e+01,7.685863074030999087e+01,3.133181107044219971e+01
1.697632686235010624e+01,7.685863074030999087e+01,3.106299823336303234e+01
1.737296926975250244e+01,7.685863074030999087e+01,3.072744092345237732e+01
1.771383735351264477e+01,7.685863074030999087e+01,3.042928471229970455e+01
1.808836910128593445e+01,7.685863074030999087e+01,3.010029509104788303e+01
1.839754965435713530e+01,7.685863074030999087e+01,2.982863430678844452e+01
1.881850946042686701e+01,7.685863074030999087e+01,2.945832613855600357e+01
1.916543682012706995e+01,7.685863074030999087e+01,2.915545151568949223e+01
1.952447250019758940e+01,7.685863074030999087e+01,2.882711038552224636e+01
1.993199524283409119e+01,7.685863074030999087e+01,2.847636709362268448e+01
2.023437086399644613e+01,7.685863074030999087e+01,2.819927306659519672e+01
2.063745872583240271e+01,7.685863074030999087e+01,2.784388088993728161e+01
2.093615544680505991e+01,7.685863074030999087e+01,2.755445805750787258e+01
2.131915332656353712e+01,7.685863074030999087e+01,2.721652561984956264e+01
2.168668109364807606e+01,7.685863074030999087e+01,2.686911716312170029e+01
2.204378473758697510e+01,7.685863074030999087e+01,2.654094619303941727e+01
2.237308906950056553e+01,7.685863074030999087e+01,2.620634786039590836e+01
2.270776655990630388e+01,7.685863074030999087e+01,2.589464473910629749e+01
2.305976493749767542e+01,7.685863074030999087e+01,2.556010944768786430e+01
2.338997360318899155e+01,7.685863074030999087e+01,2.524311993829905987e+01
2.378681560885161161e+01,7.685863074030999087e+01,2.487163108028471470e+01
2.408809101302176714e+01,7.685863074030999087e+01,2.458976425603032112e+01
2.446310595422983170e+01,7.685863074030999087e+01,2.422105027176439762e+01
2.475523780006915331e+01,7.685863074030999087e+01,2.393702530488371849e+01
2.512699698470532894e+01,7.685863074030999087e+01,2.354061849415302277e+01
2.545334776956588030e+01,7.685863074030999087e+01,2.319545200839638710e+01
2.574345325119793415e+01,7.685863074030999087e+01,2.283211821503937244e+01
2.602323117852210999e+01,7.685863074030999087e+01,2.249820704944431782e+01
2.626205444335937500e+01,7.685863074030999087e+01,2.213740357011556625e+01
2.653653651010245085e+01,7.685863074030999087e+01,2.174516830407083035e+01
2.674641934968531132e+01,7.685863074030999087e+01,2.138545867986977100e+01
2.696382477413862944e+01,7.685863074030999087e+01,2.104910510778427124e+01
2.716727903392165899e+01,7.685863074030999087e+01,2.068422389961779118e+01
2.739045697730034590e+01,7.685863074030999087e+01,2.033192788809537888e+01
2.762684576120227575e+01,7.685863074030999087e+01,1.997714215144515038e+01
2.785332624241709709e+01,7.685863074030999087e+01,1.962119699455797672e+01
2.805986043252050877e+01,7.685863074030999087e+01,1.926584456488490105e+01
2.827699258364737034e+01,7.685863074030999087e+01,1.892627848312258720e+01
2.850883414410054684e+01,7.685863074030999087e+01,1.856823825091123581e+01
2.872686603385955095e+01,7.685863074030999087e+01,1.822346686385571957e+01
2.896185313910245895e+01,7.685863074030999087e+01,1.786340180784463882e+01
2.922375703509896994e+01,7.685863074030999087e+01,1.746555406600236893e+01
2.941312802117317915e+01,7.685863074030999087e+01,1.713949360325932503e+01
2.966926452796906233e+01,7.685863074030999087e+01,1.673847845755517483e+01
2.986675739753991365e+01,7.685863074030999087e+01,1.640346459671854973e+01
3.012752943485975266e+01,7.685863074030999087e+01,1.599506166204810143e+01
3.032484509423375130e+01,7.685863074030999087e+01,1.566019280999898911e+01
3.058324744459241629e+01,7.685863074030999087e+01,1.524183883704245090e+01
3.083621080499142408e+01,7.685863074030999087e+01,1.483588953316211700e+01
3.106262152176350355e+01,7.685863074030999087e+01,1.446926735900342464e+01
3.133435924910008907e+01,7.685863074030999087e+01,1.402919921278953552e+01
3.153727227170020342e+01,7.685863074030999087e+01,1.369780508242547512e+01
3.177478190418332815e+01,7.685863074030999087e+01,1.327644757740199566e+01
3.200431055389344692e+01,7.685863074030999087e+01,1.289495125971734524e+01
3.224186171125620604e+01,7.685863074030999087e+01,1.250624826736748219e+01
3.247523724567145109e+01,7.685863074030999087e+01,1.212734408117830753e+01
3.271417892631143332e+01,7.685863074030999087e+01,1.174940566159784794e+01
3.294218431320041418e+01,7.685863074030999087e+01,1.138970006443560123e+01
3.319462038297206163e+01,7.685863074030999087e+01,1.103268149495124817e+01
3.346370089333504438e+01,7.685863074030999087e+01,1.062033234909176826e+01
3.370459160953760147e+01,7.685863074030999087e+01,1.023236935958266258e+01
3.393678062129765749e+01,7.685863074030999087e+01,9.875976523384451866e+00
3.417031976208090782e+01,7.685863074030999087e+01,9.486049083992838860e+00
3.441191963572055101e+01,7.685863074030999087e+01,9.112189479172229767e+00
3.463835825677961111e+01,7.685863074030999087e+01,8.719766981899738312e+00
3.485316387657076120e+01,7.685863074030999087e+01,8.340592470020055771e+00
3.502275187894701958e+01,7.685863074030999087e+01,7.945827111601829529e+00
3.518837121129035950e+01,7.685863074030999087e+01,7.583256289362907410e+00
3.533841340150684118e+01,7.685863074030999087e+01,7.221952535212039948e+00
3.549965299293398857e+01,7.685863074030999087e+01,6.857950247824192047e+00
3.566299450211226940e+01,7.685863074030999087e+01,6.472668763250112534e+00
3.581504894420504570e+01,7.685863074030999087e+01,6.137174129486083984e+00
3.596247931290417910e+01,7.685863074030999087e+01,5.772822951897978783e+00
3.612265655491501093e+01,7.685863074030999087e+01,5.427172379568219185e+00
3.626540042739361525e+01,7.685863074030999087e+01,5.090528167784214020e+00
3.643234377540647984e+01,7.685863074030999087e+01,4.725998455658555031e+00
3.657003040239214897e+01,7.685863074030999087e+01,4.365103796124458313e+00
3.671026982553303242e+01,7.685863074030999087e+01,4.037354614585638046e+00
3.683588616549968719e+01,7.685863074030999087e+01,3.693566782400012016e+00
3.699381550308316946e+01,7.685863074030999087e+01,3.321754172444343567e+00
3.712984584085643291e+01,7.685863074030999087e+01,3.040548685938119888e+00
3.728440552111715078e+01,7.685863074030999087e+01,2.671041777357459068e+00
3.740053543634712696e+01,7.685863074030999087e+01,2.330805879086256027e+00
3.751623815298080444e+01,7.685863074030999087e+01,1.996628135442733765e+00
3.760398420318961143e+01,7.685863074030999087e+01,1.629965513944625854e+00
3.769556502532213926e+01,7.685863074030999087e+01,1.290975378826260567e+00
3.777596095763146877e+01,7.685863074030999087e+01,9.573559816926717758e-01
3.784960519801825285e+01,7.685863074030999087e+01,6.461700163781642914e-01
3.792506712675094604e+01,7.685863074030999087e+01,3.297008164227008820e-01
3.800987547636032104e+01,7.685863074030999087e+01,-2.050606533885002136e-02
3.806142613105475903e+01,7.685863074030999087e+01,-2.998509556055068970e-01
3.813017944246530533e+01,7.685863074030999087e+01,-6.507907211780548096e-01
3.815705287922173738e+01,7.685863074030999087e+01,-9.463972151279449463e-01
3.819895841926336288e+01,7.685863074030999087e+01,-1.295748554170131683e+00
3.817267980240285397e+01,7.685863074030999087e+01,-1.595431314781308174e+00
3.818062933906912804e+01,7.685863074030999087e+01,-1.934065431356430054e+00
3.814961675647646189e+01,7.685863074030999087e+01,-2.233315844088792801e+00
3.814401105605065823e+01,7.685863074030999087e+01,-2.514296013861894608e+00
3.811950099188834429e+01,7.685863074030999087e+01,-2.811364864930510521e+00
3.811266614217311144e+01,7.685863074030999087e+01,-3.087301548570394516e+00
3.809160836972296238e+01,7.685863074030999087e+01,-3.443745754659175873e+00
3.808109934069216251e+01,7.685863074030999087e+01,-3.694146169349551201e+00
3.805655630677938461e+01,7.685863074030999087e+01,-4.022362871095538139e+00
3.804860325809568167e+01,7.685863074030999087e+01,-4.276037361472845078e+00
3.803217230457812548e+01,7.685863074030999087e+01,-4.635174868628382683e+00
3.802415111381560564e+01,7.685863074030999087e+01,-4.939497020095586777e+00
3.801361242681741714e+01,7.685863074030999087e+01,-5.270275535061955452e+00
3.801177536044269800e+01,7.685863074030999087e+01,-5.567671271041035652e+00
3.799787224456667900e+01,7.685863074030999087e+01,-5.888577925041317940e+00
3.799334727507084608e+01,7.685863074030999087e+01,-6.236011872068047523e+00
3.796607082150876522e+01,7.685863074030999087e+01,-6.569924000650644302e+00
3.795216550771147013e+01,7.685863074030999087e+01,-6.877262338995933533e+00
3.793327622767537832e+01,7.685863074030999087e+01,-7.204628739506006241e+00
3.790484873391687870e+01,7.685863074030999087e+01,-7.532187398523092270e+00
3.787706120312213898e+01,7.685863074030999087e+01,-7.861931361258029938e+00
3.784587687067687511e+01,7.685863074030999087e+01,-8.176855579018592834e+00
3.783621317148208618e+01,7.685863074030999087e+01,-8.553582197055220604e+00
3.781013188138604164e+01,7.685863074030999087e+01,-8.880270503461360931e+00
3.781333839893341064e+01,7.685863074030999087e+01,-9.247304545715451241e+00
3.779803318623453379e+01,7.685863074030999087e+01,-9.581558363512158394e+00
3.779690260533243418e+01,7.685863074030999087e+01,-9.944472922012209892e+00
3.777503446117043495e+01,7.685863074030999087e+01,-1.034161940403282642e+01
3.775086191389709711e+01,7.685863074030999087e+01,-1.072026832401752472e+01
3.773499437700957060e+01,7.685863074030999087e+01,-1.108932082913815975e+01
3.771751639619469643e+01,7.685863074030999087e+01,-1.143518103286623955e+01
3.769794157240539789e+01,7.685863074030999087e+01,-1.184477182663977146e+01
3.768812619056552649e+01,7.685863074030999087e+01,-1.216717893071472645e+01
3.767182026803493500e+01,7.685863074030999087e+01,-1.257981227338314056e+01
3.765641386713832617e+01,7.685863074030999087e+01,-1.297129494696855545e+01
3.763974098023027182e+01,7.685863074030999087e+01,-1.338908595964312553e+01
3.761924969404935837e+01,7.685863074030999087e+01,-1.379334525018930435e+01
3.760503139905631542e+01,7.685863074030999087e+01,-1.411928162537515163e+01
3.759028011746704578e+01,7.685863074030999087e+01,-1.453595336899161339e+01
3.759408744517713785e+01,7.685863074030999087e+01,-1.491359839960932732e+01
3.762509200070053339e+01,7.685863074030999087e+01,-1.529523324221372604e+01
3.765841066092252731e+01,7.685863074030999087e+01,-1.565590618364512920e+01
3.770575978234410286e+01,7.685863074030999087e+01,-1.599230052344501019e+01
3.776354452222585678e+01,7.685863074030999087e+01,-1.633860873244702816e+01
3.783332077879458666e+01,7.685863074030999087e+01,-1.666068402305245399e+01
3.790642409678548574e+01,7.685863074030999087e+01,-1.696761195920407772e+01
3.799866634793579578e+01,7.685863074030999087e+01,-1.730244950763881207e+01
3.810285546071827412e+01,7.685863074030999087e+01,-1.761533994786441326e+01
3.822863549739122391e+01,7.685863074030999087e+01,-1.793127340078353882e+01
3.834674115478992462e+01,7.685863074030999087e+01,-1.821408869139850140e+01
3.850494029838591814e+01,7.685863074030999087e+01,-1.856795184500515461e+01
3.864505800325423479e+01,7.685863074030999087e+01,-1.885086595825850964e+01
3.880949990265071392e+01,7.685863074030999087e+01,-1.911402153968811035e+01
3.895963749103248119e+01,7.685863074030999087e+01,-1.935944201052188873e+01
3.914593165833503008e+01,7.685863074030999087e+01,-1.959316919371485710e+01
3.930077566206455231e+01,7.685863074030999087e+01,-1.982319936715066433e+01
3.949784572422504425e+01,7.685863074030999087e+01,-2.008278146944940090e+01
3.964568234048783779e+01,7.685863074030999087e+01,-2.027072547934949398e+01
3.987227933108806610e+01,7.685863074030999087e+01,-2.048689212463796139e+01
4.006092430278658867e+01,7.685863074030999087e+01,-2.068521663546562195e+01
4.026754583325237036e+01,7.685863074030999087e+01,-2.084593421407043934e+01
4.049154906254261732e+01,7.685863074030999087e+01,-2.104234720952808857e+01
4.067227855604141951e+01,7.685863074030999087e+01,-2.117853212170302868e+01
4.090728796459734440e+01,7.685863074030999087e+01,-2.135013650357723236e+01
4.112496956903487444e+01,7.685863074030999087e+01,-2.149370508454740047e+01
4.136533851921558380e+01,7.685863074030999087e+01,-2.164555372297763824e+01
4.155461253318935633e+01,7.685863074030999087e+01,-2.177873933501541615e+01
4.180357099324464798e+01,7.685863074030999087e+01,-2.191504908353090286e+01
4.203982747904956341e+01,7.685863074030999087e+01,-2.202385297603905201e+01
4.227366071194410324e+01,7.685863074030999087e+01,-2.212823655828833580e+01
4.250671063922345638e+01,7.685863074030999087e+01,-2.220789913088083267e+01
4.274084934871643782e+01,7.685863074030999087e+01,-2.229162475280463696e+01
4.296693368535488844e+01,7.685863074030999087e+01,-2.237849836051464081e+01
4.319146481249481440e+01,7.685863074030999087e+01,-2.244320456497371197e+01
4.341933656763285398e+01,7.685863074030999087e+01,-2.251225938275456429e+01
4.364200854394584894e+01,7.685863074030999087e+01,-2.256595518440008163e+01
4.388153611775487661e+01,7.685863074030999087e+01,-2.261962516047060490e+01
4.414573185425251722e+01,7.685863074030999087e+01,-2.267496010288596153e+01
4.435844026878476143e+01,7.685863074030999087e+01,-2.272595729492604733e+01
4.463064692914485931e+01,7.685863074030999087e+01,-2.278575840778648853e+01
4.485317615978419781e+01,7.685863074030999087e+01,-2.284769164025783539e+01
4.510288041271269321e+01,7.685863074030999087e+01,-2.289857297390699387e+01
4.543304417096078396e+01,7.685863074030999087e+01,-2.296035241335630417e+01
4.570031162910163403e+01,7.685863074030999087e+01,-2.301311198808252811e+01
4.599950580298900604e+01,7.685863074030999087e+01,-2.308163189142942429e+01
4.628082092665135860e+01,7.685863074030999087e+01,-2.313064663670957088e+01
4.663101579807698727e+01,7.685863074030999087e+01,-2.319284259341657162e+01
4.689500483963638544e+01,7.685863074030999087e+01,-2.323732289671897888e+01
4.725881487689912319e+01,7.685863074030999087e+01,-2.328616680949926376e+01
4.753172081522643566e+01,7.685863074030999087e+01,-2.332954420894384384e+01
4.791729516815394163e+01,7.685863074030999087e+01,-2.341415269486606121e+01
4.820563385542482138e+01,7.685863074030999087e+01,-2.346221492998301983e+01
4.861025730706751347e+01,7.685863074030999087e+01,-2.353142969124019146e+01
4.894295311346650124e+01,7.685863074030999087e+01,-2.358850265853106976e+01
4.930506508331745863e+01,7.685863074030999087e+01,-2.366536266542971134e+01
4.969141268823295832e+01,7.685863074030999087e+01,-2.374546751007437706e+01
4.998786556068807840e+01,7.685863074030999087e+01,-2.383404869772493839e+01
5.032974978629499674e+01,7.685863074030999087e+01,-2.393027942068874836e+01
5.068299042433500290e+01,7.685863074030999087e+01,-2.407742114178836346e+01
5.100443215109407902e+01,7.685863074030999087e+01,-2.419233491457998753e+01
5.129877273086458445e+01,7.685863074030999087e+01,-2.433628347702324390e+01
5.159809350874274969e+01,7.685863074030999087e+01,-2.446731785684823990e+01
5.190521260164678097e+01,7.685863074030999087e+01,-2.459949280880391598e+01
5.219426348712295294e+01,7.685863074030999087e+01,-2.472470525838434696e+01
5.252477701473981142e+01,7.685863074030999087e+01,-2.485324418917298317e+01
5.282596141844987869e+01,7.685863074030999087e+01,-2.498088494688272476e+01
5.315483581274747849e+01,7.685863074030999087e+01,-2.513118795864284039e+01
5.351810896489769220e+01,7.685863074030999087e+01,-2.528285182826220989e+01
5.383980962913483381e+01,7.685863074030999087e+01,-2.543438904546201229e+01
5.417302506417036057e+01,7.685863074030999087e+01,-2.558003091625869274e+01
5.447768239118158817e+01,7.685863074030999087e+01,-2.573552326299250126e+01
5.484462868049740791e+01,7.685863074030999087e+01,-2.590970803238451481e+01
5.512009150534868240e+01,7.685863074030999087e+01,-2.607035997323691845e+01
5.546400169655680656e+01,7.685863074030999087e+01,-2.626982292532920837e+01
5.574535653274506330e+01,7.685863074030999087e+01,-2.648327033407986164e+01
5.606045336276292801e+01,7.685863074030999087e+01,-2.670128664374351501e+01
5.631272771023213863e+01,7.685863074030999087e+01,-2.690098823048174381e+01
5.653355155140161514e+01,7.685863074030999087e+01,-2.707710455544292927e+01
5.676751571893692017e+01,7.685863074030999087e+01,-2.729921193234622478e+01
5.701304748840630054e+01,7.685863074030999087e+01,-2.752474666759371758e+01
5.725241590104997158e+01,7.685863074030999087e+01,-2.776031324453651905e+01
5.746763968560844660e+01,7.685863074030999087e+01,-2.798651815392076969e+01
5.767816201038658619e+01,7.685863074030999087e+01,-2.822898150607943535e+01
5.786289199721068144e+01,7.685863074030999087e+01,-2.845103835500776768e+01
5.806835252605378628e+01,7.685863074030999087e+01,-2.867259482108056545e+01
5.828207964636385441e+01,7.685863074030999087e+01,-2.892520933225750923e+01
5.843604063428938389e+01,7.685863074030999087e+01,-2.910131199657917023e+01
5.864881236758083105e+01,7.685863074030999087e+01,-2.935923694819211960e+01
5.881168924644589424e+01,7.685863074030999087e+01,-2.958707098476588726e+01
5.901180347427725792e+01,7.685863074030999087e+01,-2.984304342418909073e+01
5.921792966406792402e+01,7.685863074030999087e+01,-3.009104963205754757e+01
5.943994029145687819e+01,7.685863074030999087e+01,-3.037522849999368191e+01
5.966793338302522898e+01,7.685863074030999087e+01,-3.065069754607975483e+01
5.987673284672200680e+01,7.685863074030999087e+01,-3.090811795368790627e+01
6.005591860879212618e+01,7.685863074030999087e+01,-3.121198401600122452e+01
6.024128645565360785e+01,7.685863074030999087e+01,-3.148085403442382812e+01
6.043018506746739149e+01,7.685863074030999087e+01,-3.183099689520895481e+01
6.057361482642591000e+01,7.685863074030999087e+01,-3.208007409423589706e+01
6.073076570220291615e+01,7.685863074030999087e+01,-3.240300423651933670e+01
6.087792803626507521e+01,7.685863074030999087e+01,-3.269153811968863010e+01
6.099442116264253855e+01,7.685863074030999087e+01,-3.296488050557672977e+01
6.114269725605845451e+01,7.685863074030999087e+01,-3.325918633490800858e+01
6.131123759876936674e+01,7.685863074030999087e+01,-3.356210208311676979e+01
6.145663665235042572e+01,7.685863074030999087e+01,-3.385092301480472088e+01
6.161179716326296329e+01,7.685863074030999087e+01,-3.417624229937791824e+01
6.178419065847992897e+01,7.685863074030999087e+01,-3.452554921992123127e+01
6.195830696821212769e+01,7.685863074030999087e+01,-3.485195898823440075e+01
6.211282078828662634e+01,7.685863074030999087e+01,-3.516275885514914989e+01
6.226589968986809254e+01,7.685863074030999087e+01,-3.548394135572016239e+01
6.245313546154648066e+01,7.685863074030999087e+01,-3.585711615905165672e+01
6.264015448652207851e+01,7.685863074030999087e+01,-3.623091893270611763e+01
6.280510270874947309e+01,7.685863074030999087e+01,-3.658323784358799458e+01
6.294420171156525612e+01,7.685863074030999087e+01,-3.694362934306263924e+01
6.307958144415169954e+01,7.685863074030999087e+01,-3.728204985707998276e+01
6.320823468733578920e+01,7.685863074030999087e+01,-3.762957172095775604e+01
6.332629213668406010e+01,7.685863074030999087e+01,-3.796673656068742275e+01
6.343660185672342777e+01,7.685863074030999087e+01,-3.832703899778425694e+01
6.356168168969452381e+01,7.685863074030999087e+01,-3.868300373665988445e+01
6.369752467423677444e+01,7.685863074030999087e+01,-3.907278603874146938e+01
6.382478031329810619e+01,7.685863074030999087e+01,-3.942893004976212978e+01
6.395395144913345575e+01,7.685863074030999087e+01,-3.980121543072164059e+01
6.407394769042730331e+01,7.685863074030999087e+01,-4.015222080238163471e+01
6.420274788141250610e+01,7.685863074030999087e+01,-4.056976019404828548e+01
6.432231508567929268e+01,7.685863074030999087e+01,-4.092940836772322655e+01
6.443547985702753067e+01,7.685863074030999087e+01,-4.132216833904385567e+01
6.457186927180737257e+01,7.685863074030999087e+01,-4.174471984803676605e+01
6.468515306524932384e+01,7.685863074030999087e+01,-4.208207306079566479e+01
6.482701181434094906e+01,7.685863074030999087e+01,-4.251670597493648529e+01
6.494783907197415829e+01,7.685863074030999087e+01,-4.292968444526195526e+01
6.507177999522536993e+01,7.685863074030999087e+01,-4.332831966690719128e+01
6.520371801592409611e+01,7.685863074030999087e+01,-4.374283320643007755e+01
6.532710441667586565e+01,7.685863074030999087e+01,-4.415154694020748138e+01
6.544609909132122993e+01,7.685863074030999087e+01,-4.456514452956616879e+01
6.556489783991128206e+01,7.685863074030999087e+01,-4.496071397885680199e+01
6.567826673109084368e+01,7.685863074030999087e+01,-4.539102743752300739e+01
6.581029403209686279e+01,7.685863074030999087e+01,-4.585382167436182499e+01
6.591171786841005087e+01,7.685863074030999087e+01,-4.622266375645995140e+01
6.603138057887554169e+01,7.685863074030999087e+01,-4.669124962389469147e+01
6.611795087531208992e+01,7.685863074030999087e+01,-4.706469049677252769e+01
6.623074857704341412e+01,7.685863074030999087e+01,-4.752541782148182392e+01
6.632323188055306673e+01,7.685863074030999087e+01,-4.789305762574076653e+01
6.643688541837036610e+01,7.685863074030999087e+01,-4.835260410048067570e+01
6.653583198506385088e+01,7.685863074030999087e+01,-4.871160322427749634e+01
6.665007128100842237e+01,7.685863074030999087e+01,-4.917788372188806534e+01
6.675660738814622164e+01,7.685863074030999087e+01,-4.962154607288539410e+01
6.685031618364155293e+01,7.685863074030999087e+01,-5.003236646950244904e+01
6.696890087425708771e+01,7.685863074030999087e+01,-5.052300015091896057e+01
6.705714137572795153e+01,7.685863074030999087e+01,-5.089202631078660488e+01
6.715892434306442738e+01,7.685863074030999087e+01,-5.137874125130474567e+01
6.726135192811489105e+01,7.685863074030999087e+01,-5.179303892701864243e+01
6.737133676651865244e+01,7.685863074030999087e+01,-5.226273784600198269e+01
6.746147070080041885e+01,7.685863074030999087e+01,-5.263788696937263012e+01
6.756875682622194290e+01,7.685863074030999087e+01,-5.314991891011595726e+01
6.767076310049742460e+01,7.685863074030999087e+01,-5.357253004610538483e+01
6.777761457394808531e+01,7.685863074030999087e+01,-5.401613939367234707e+01
6.787880636099725962e+01,7.685863074030999087e+01,-5.444326861202716827e+01
6.796439375635236502e+01,7.685863074030999087e+01,-5.492353023588657379e+01
6.807915239594876766e+01,7.685863074030999087e+01,-5.542971574328839779e+01
6.815507436357438564e+01,7.685863074030999087e+01,-5.585035198181867599e+01
6.826332239061594009e+01,7.685863074030999087e+01,-5.636093171685934067e+01
6.836414066981524229e+01,7.685863074030999087e+01,-5.683347325772047043e+01
6.845931919105350971e+01,7.685863074030999087e+01,-5.729790971614420414e+01
6.856545994803309441e+01,7.685863074030999087e+01,-5.776905444823205471e+01
6.865833749622106552e+01,7.685863074030999087e+01,-5.821740078739821911e+01
6.877052423730492592e+01,7.685863074030999087e+01,-5.867768467590212822e+01
6.886528422404080629e+01,7.685863074030999087e+01,-5.912250914983451366e+01
6.902519111521542072e+01,7.685863074030999087e+01,-5.967040164582431316e+01
6.912922297604382038e+01,7.685863074030999087e+01,-6.011994843371212482e+01
6.926111696846783161e+01,7.685863074030999087e+01,-6.060976791754364967e+01
6.938166843634098768e+01,7.685863074030999087e+01,-6.108657115139067173e+01
6.949468106217682362e+01,7.685863074030999087e+01,-6.156581243500113487e+01
6.961139003559947014e+01,7.685863074030999087e+01,-6.204000694118440151e+01
6.970956701505929232e+01,7.685863074030999087e+01,-6.250680490210652351e+01
6.981753799133002758e+01,7.685863074030999087e+01,-6.296243202313780785e+01
6.992398296389728785e+01,7.685863074030999087e+01,-6.344195317104458809e+01
7.004798547551035881e+01,7.685863074030999087e+01,-6.396819802373647690e+01
7.017589708231389523e+01,7.685863074030999087e+01,-6.444730153866112232e+01
7.028833548258990049e+01,7.685863074030999087e+01,-6.489921533316373825e+01
7.040224210452288389e+01,7.685863074030999087e+01,-6.537850279174745083e+01
7.052379787433892488e+01,7.685863074030999087e+01,-6.585644280351698399e+01
7.062428896408528090e+01,7.685863074030999087e+01,-6.635551479831337929e+01
7.073624464217573404e+01,7.685863074030999087e+01,-6.683673935942351818e+01
7.083014430943876505e+01,7.685863074030999087e+01,-6.731938992254436016e+01
7.091274193115532398e+01,7.685863074030999087e+01,-6.777700004726648331e+01
7.095024292729794979e+01,7.685863074030999087e+01,-6.823777346685528755e+01
7.099768720753490925e+01,7.685863074030999087e+01,-6.867694315686821938e+01
7.100984367914497852e+01,7.685863074030999087e+01,-6.920173435285687447e+01
7.102191847469657660e+01,7.685863074030999087e+01,-6.962630856782197952e+01
7.100603784527629614e+01,7.685863074030999087e+01,-7.002299525775015354e+01
7.098313898686319590e+01,7.685863074030999087e+01,-7.049143653176724911e+01
7.094273928832262754e+01,7.685863074030999087e+01,-7.087033662199974060e+01
7.090415848139673471e+01,7.685863074030999087e+01,-7.130024874769151211e+01
7.087875468283891678e+01,7.685863074030999087e+01,-7.167460748925805092e+01
7.084350666962563992e+01,7.685863074030999087e+01,-7.212688940204679966e+01
7.081834853440523148e+01,7.685863074030999087e+01,-7.254915009811520576e+01
7.078358373697847128e+01,7.685863074030999087e+01,-7.294922869093716145e+01
7.074699227232486010e+01,7.685863074030999087e+01,-7.336997256428003311e+01
7.070511707477271557e+01,7.685863074030999087e+01,-7.378654777072370052e+01
7.063382993731647730e+01,7.685863074030999087e+01,-7.425582586787641048e+01
7.058660789579153061e+01,7.685863074030999087e+01,-7.468613921664655209e+01
7.053820364363491535e+01,7.685863074030999087e+01,-7.512901777029037476e+01
7.047456444520503283e+01,7.685863074030999087e+01,-7.555610937438905239e+01
7.040351414494216442e+01,7.685863074030999087e+01,-7.597371107898652554e+01
7.032575809303671122e+01,7.685863074030999087e+01,-7.635930621996521950e+01
7.019159511011093855e+01,7.685863074030999087e+01,-7.673660154081881046e+01
7.006218858808279037e+01,7.685863074030999087e+01,-7.714887183718383312e+01
6.990863678883761168e+01,7.685863074030999087e+01,-7.748454272933304310e+01
6.977121649403125048e+01,7.685863074030999087e+01,-7.781157898344099522e+01
6.962082846648991108e+01,7.685863074030999087e+01,-7.812997392006218433e+01
6.945930240955203772e+01,7.685863074030999087e+01,-7.844871081225574017e+01
6.930095468368381262e+01,7.685863074030999087e+01,-7.874769427813589573e+01
6.912631457671523094e+01,7.685863074030999087e+01,-7.904409976303577423e+01
6.895265996642410755e+01,7.685863074030999087e+01,-7.930958754196763039e+01
