block,time_s,raw_az_N,raw_el_N,smooth_az_N,smooth_el_N,raw_az_S,raw_el_S,smooth_az_S,smooth_el_S,raw_az_E,raw_el_E,smooth_az_E,smooth_el_E,raw_az_W,raw_el_W,smooth_az_W,smooth_el_W,x_est_m,y_est_m,z_est_m,rms_err_m,dist_N_m,dist_S_m,dist_E_m,dist_W_m
1020,102,-102,50,-60.3,23.3,-107,12,-106,11.7,-166,46,-65.3,22.7,-147,10,-130.3,10,322980.887,6256624.752,-8.798,23,nan,nan,nan,nan
1021,102.1,-110,17,-100.7,25.7,-92,10,-98,10.7,139,23,-17.3,26.3,-148,10,-130.3,10,322972.36,6256624.148,-6.666,26.203,nan,nan,nan,nan
1022,102.2,-107,15,-106.3,27.3,-167,10,-122,10.7,-3,50,-10,39.7,-88,11,-127.7,10.3,322982.08,6256634.016,-10.16,19.061,nan,nan,nan,nan
1023,102.3,-114,17,-110.3,16.3,-97,11,-118.7,10.3,-18,35,39.3,36,-96,10,-110.7,10.3,322980.475,6256628.265,-8.3,18.691,nan,nan,nan,nan
1024,102.4,-109,15,-110,15.7,-171,10,-145,10.3,-178,12,-66.3,32.3,-150,10,-111.3,10.3,322989.567,6256640.058,-10.62,9.231,nan,nan,nan,nan
1025,102.5,-115,14,-112.7,15.3,-100,12,-122.7,11,-171,10,-122.3,19,-148,10,-131.3,10,322995.55,6256646.835,-11.557,20.385,nan,nan,nan,nan
1026,102.6,-129,19,-117.7,16,-126,15,-132.3,12.3,-12,48,-120.3,23.3,-148,10,-148.7,10,322955.474,6256626.168,-0.338,21.811,nan,nan,nan,nan
1027,102.7,-102,10,-115.3,14.3,-163,10,-129.7,12.3,137,30,-15.3,29.3,-159,10,-151.7,10,322969.435,6256636.654,-5.841,24.077,nan,nan,nan,nan
1028,102.8,-137,12,-122.7,13.7,-90,11,-126.3,12,-153,10,-9.3,29.3,-150,10,-152.3,10,322966.596,6256632.868,-5.27,25.239,nan,nan,nan,nan
1029,102.9,-109,13,-116,11.7,-83,10,-112,10.3,-175,12,-63.7,17.3,-148,10,-152.3,10,322955.658,6256627.975,-1.032,27.687,nan,nan,nan,nan
1030,103,-90,10,-112,11.7,-93,11,-88.7,10.7,-157,10,-161.7,10.7,-131,10,-143,10,322942.647,6256608.373,2.861,25.76,37.097,29.89,48.636,24.99
1031,103.1,-122,20,-107,14.3,-90,11,-88.7,10.7,-150,37,-160.7,19.7,-159,10,-146,10,322943.952,6256610.666,4.066,26.679,34.63,31.866,46.298,26.791
1032,103.2,-153,12,-121.7,14,-157,10,-113.3,10.7,93,21,-71.3,22.7,129,50,-53.7,23.3,322946.201,6256614.366,1.762,29.201,30.228,34.832,42.164,29.644
1033,103.3,-116,17,-130.3,16.3,-103,13,-116.7,11.3,169,16,37.3,24.7,-154,10,-61.3,23.3,322944.541,6256600.192,-5.656,21.169,nan,nan,nan,nan
1034,103.4,-124,14,-131,14.3,-163,10,-141,11,-177,11,28.3,16,-148,10,-57.7,23.3,322947.824,6256601.236,-4.773,19.746,nan,nan,nan,nan
1035,103.5,-119,16,-119.7,15.7,-111,13,-125.7,12,98,19,30,15.3,-139,10,-147,10,322957.368,6256621.994,-4.327,22.94,nan,nan,nan,nan
1036,103.6,-107,12,-116.7,14,-120,16,-131.3,13,70,10,-3,13.3,-159,10,-148.7,10,322971.185,6256638.278,-6.293,22.775,nan,nan,nan,nan
1037,103.7,-108,12,-111.3,13.3,-126,15,-119,14.7,-15,10,51,13,-100,10,-132.7,10,322959.228,6256622.691,-4.977,21.411,nan,nan,nan,nan
1038,103.8,-117,15,-110.7,13,-116,13,-120.7,14.7,98,22,51,14,-154,10,-137.7,10,322956.484,6256622.036,-4.824,21.788,nan,nan,nan,nan
1039,103.9,-114,13,-113,13.3,-107,14,-116.3,14,-15,10,22.7,14,-90,10,-114.7,10,322976.049,6256625.609,-6.933,19.9,nan,nan,nan,nan
