Audio_Time,CSV_Time,Estimated_Azimuth,Estimated_Elevation,CSV_Azimuth,CSV_Elevation,Azimuth_Diff,Elevation_Diff,Distance_Meters
782.8,782800,-12,40,-144.63664663770226,62.12732382947591,132.63664663770226,22.127323829475912,33.130322254174
782.9,782900,-12,40,-144.58906274334578,62.11850198010568,132.58906274334578,22.118501980105677,33.13257068892136
783.0,783000,-12,40,-144.5962066978759,62.09518986726923,132.5962066978759,22.095189867269227,33.13851752411279
783.1,783100,-12,40,-144.5962992855956,62.08479163717983,132.5962992855956,22.084791637179833,33.141172532854156
783.2,783200,-12,40,-144.59366882689193,62.06657264699331,132.59366882689193,22.066572646993308,33.14582809612703
783.3,783300,-12,40,-144.61930837249082,62.07583922267084,132.61930837249082,22.075839222670837,33.1434595929158
783.4,783400,-12,40,-144.62514303586642,62.101261168340116,132.62514303586642,22.101261168340116,33.13696802340593
783.5,783500,-12,40,-144.6186954698157,62.099852511945585,132.6186954698157,22.099852511945585,33.13732749074455
783.6,783600,-12,40,-144.61345160274294,62.12768784293071,132.61345160274294,22.127687842930712,33.13022950108033
783.7,783700,-12,40,-144.59944085512979,62.13107566753442,132.59944085512979,22.131075667534418,33.129366349469876
783.8,783800,-12,40,-144.57917287284067,62.12896684505638,132.57917287284067,22.128966845056382,33.1299036173981
783.9,783900,-12,40,-144.56020729719882,62.130195458007265,132.56020729719882,22.130195458007265,33.12959059422178
784.0,784000,-12,40,-144.55953060932825,62.145386611253954,132.55953060932825,22.145386611253954,33.12572197425082
784.1,784100,-12,40,-144.5528149405426,62.145781251690906,132.5528149405426,22.145781251690906,33.12562151712691
784.2,784200,-12,40,-144.5446131271354,62.14728125242094,132.5446131271354,22.14728125242094,33.12523970651462
784.3,784300,-12,40,-144.53165827140236,62.14590523351944,132.53165827140236,22.145905233519443,33.1255899575626
784.4,784400,-12,40,-144.50207393554064,62.16068140931276,132.50207393554064,22.160681409312758,33.12183022443803
784.5,784500,-12,40,-144.48894522793103,62.15497817354769,132.48894522793103,22.15497817354769,33.123281025576844
784.6,784600,-12,40,-144.45579846978188,62.157001339869055,132.45579846978188,22.157001339869055,33.12276631615512
784.7,784700,-12,40,-144.4397372488096,62.15520633827278,132.4397372488096,22.155206338272777,33.12322297581007
784.8,784800,-12,40,-144.45712239096338,62.16014987112203,132.45712239096338,22.16014987112203,33.121965419005605
784.9,784900,-12,40,-144.44543560024505,62.15923261618822,132.44543560024505,22.15923261618822,33.122198728350924
785.0,785000,-12,40,-144.4109612494404,62.16004821569162,132.4109612494404,22.160048215691617,33.121991275099525
785.1,785100,-12,40,-144.40698765079588,62.159447853667785,132.40698765079588,22.159447853667785,33.12214398033757
785.2,785200,-12,40,-144.38892731294163,62.16448893347933,132.38892731294163,22.164488933479333,33.1208619118268
785.3,785300,-12,40,-144.35626828536238,62.180895735466706,132.35626828536238,22.180895735466706,33.11669172713353
785.4,785400,-12,40,-144.36538740587633,62.17869189430452,132.36538740587633,22.17869189430452,33.117251667618184
785.5,785500,-12,40,-144.35504184044748,62.177599942493174,132.35504184044748,22.177599942493174,33.11752913021577
785.6,785600,-12,40,-144.34134265363951,62.16095760290314,132.34134265363951,22.16095760290314,33.12175997728767
